OTU ID	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30
OTU_1429	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
OTU_1674	22.0	2.0	0.0	0.0	0.0	1.0	0.0	35.0	5.0	18.0	14.0	0.0	28.0	0.0	7.0	11.0	0.0	0.0	0.0	0.0	0.0	1.0	77.0	0.0	29.0	16.0	1.0	0.0	6.0	160.0
OTU_976	2.0	0.0	0.0	3.0	0.0	0.0	0.0	9.0	3.0	0.0	46.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	48.0	8.0	0.0	0.0	7.0	0.0
OTU_667	13.0	4.0	19.0	470.0	38.0	5.0	442.0	14.0	0.0	55.0	54.0	4.0	22.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	231.0	0.0	0.0	38.0	10.0	392.0	0.0	0.0	0.0
OTU_1261	2.0	3.0	0.0	0.0	0.0	43.0	0.0	0.0	7.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	8.0	0.0	0.0	11.0	0.0
OTU_1336	55.0	1305.0	164.0	39.0	243.0	140.0	105.0	132.0	459.0	506.0	110.0	122.0	18796.0	440.0	2807.0	165.0	127.0	62.0	283.0	64.0	41.0	112.0	2.0	121.0	224.0	535.0	242.0	356.0	970.0	425.0
OTU_1394	1.0	2.0	0.0	2.0	1.0	2.0	3745.0	2615.0	5849.0	2423.0	2708.0	4000.0	256.0	2137.0	897.0	242.0	494.0	28.0	1.0	0.0	99.0	1.0	0.0	0.0	8.0	7.0	18.0	71.0	392.0	0.0
OTU_916	60.0	341.0	344.0	62.0	33.0	146.0	167.0	76.0	156.0	217.0	208.0	151.0	96.0	162.0	209.0	54.0	126.0	63.0	56.0	39.0	48.0	50.0	29.0	41.0	58.0	49.0	176.0	32.0	240.0	42.0
OTU_790	24.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	17.0	1.0	35.0	4.0	46.0	53.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	64.0	75.0
OTU_2013	59.0	423.0	155.0	3.0	311.0	70.0	19.0	30.0	20.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	14.0	0.0	1.0	29.0	0.0	10.0	0.0	49.0	134.0	43.0	0.0	24.0	241.0
OTU_720	42.0	1.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	257.0	0.0	279.0	0.0	0.0	0.0	31.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
OTU_619	53.0	42.0	12.0	12.0	29.0	17.0	293.0	498.0	600.0	300.0	339.0	513.0	738.0	116.0	150.0	163.0	257.0	129.0	735.0	249.0	538.0	475.0	18.0	1.0	0.0	15.0	3.0	0.0	32.0	0.0
OTU_685	55.0	46.0	0.0	35.0	0.0	43.0	75.0	48.0	107.0	0.0	46.0	149.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	3.0	0.0	0.0	0.0	0.0
OTU_2095	64.0	130.0	389.0	120.0	306.0	301.0	139.0	96.0	245.0	106.0	298.0	228.0	281.0	525.0	279.0	304.0	172.0	321.0	59.0	623.0	129.0	177.0	328.0	311.0	25.0	230.0	7.0	161.0	866.0	55.0
OTU_159	24.0	5.0	1.0	2.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	59.0	125.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2165	54.0	8.0	3.0	4.0	0.0	26.0	0.0	0.0	112.0	0.0	3.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	24.0	25.0	6.0	20.0	0.0
OTU_727	14.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	15.0	0.0	63.0	0.0	0.0	81.0	474.0	196.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2159	34.0	24.0	36.0	29.0	36.0	24.0	26.0	22.0	6.0	2.0	5.0	24.0	7.0	18.0	22.0	14.0	19.0	5.0	29.0	0.0	12.0	5.0	17.0	43.0	4.0	2.0	0.0	0.0	0.0	0.0
OTU_1079	4.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	2.0	58.0	0.0	0.0	0.0	0.0
OTU_857	1.0	23.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	59.0	46.0	1.0	1.0	98.0
OTU_1074	30.0	0.0	48.0	2.0	0.0	4.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	13.0	0.0	0.0	0.0	6.0	0.0
OTU_486	22.0	38.0	225.0	7.0	60.0	4.0	85.0	161.0	27.0	0.0	1.0	51.0	1.0	0.0	0.0	46.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	46.0	84.0	6.0	47.0	0.0
OTU_415	22.0	214.0	18.0	95.0	10.0	64.0	41.0	3.0	0.0	0.0	5.0	0.0	0.0	3.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	36.0	6.0	3.0	3.0	0.0
OTU_1938	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_495	79.0	0.0	89.0	48.0	49.0	21.0	58.0	52.0	18.0	176.0	91.0	7.0	0.0	8.0	0.0	51.0	13.0	11.0	1.0	70.0	1.0	29.0	9.0	2.0	250.0	269.0	144.0	312.0	185.0	15.0
OTU_27	33.0	0.0	8.0	32.0	17.0	2.0	2.0	4.0	3.0	0.0	4.0	33.0	5.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	6.0	25.0	0.0	9.0	66.0
OTU_2021	5.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
OTU_604	35.0	3.0	8.0	3.0	3.0	70.0	1.0	10.0	15.0	10.0	0.0	6.0	5.0	1.0	0.0	1.0	26.0	9.0	0.0	397.0	0.0	12.0	26.0	0.0	0.0	40.0	520.0	0.0	14.0	0.0
OTU_1417	34.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1204	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_821	33.0	57.0	1.0	2.0	0.0	0.0	0.0	67.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	29.0	42.0	2.0	2.0	66.0	0.0	0.0	0.0	0.0
OTU_1139	35.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	4.0	0.0	10.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	16.0	14.0	0.0	0.0	5.0
OTU_580	8.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	25.0	6.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_71	36.0	73.0	228.0	158.0	78.0	125.0	160.0	101.0	192.0	20.0	41.0	124.0	40.0	51.0	18.0	34.0	35.0	7.0	3.0	0.0	0.0	39.0	67.0	26.0	167.0	116.0	27.0	58.0	98.0	19.0
OTU_850	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	6.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	30.0	101.0	29.0	1.0	36.0	0.0
OTU_918	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	255.0	0.0	0.0	0.0
OTU_769	19.0	1.0	128.0	0.0	127.0	0.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	101.0	6.0	0.0	10.0	0.0
OTU_798	25.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	20.0	38.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	93.0	0.0	4.0	30.0	2.0	1.0	56.0	0.0
OTU_943	8.0	4.0	0.0	14.0	0.0	0.0	0.0	0.0	6.0	5.0	2.0	1.0	3.0	2.0	8.0	1.0	3.0	84.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	2.0	9.0	26.0	120.0	3.0
OTU_1662	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_629	6.0	7.0	140.0	64.0	88.0	381.0	87.0	41.0	114.0	57.0	13.0	39.0	80.0	58.0	112.0	468.0	218.0	87.0	8.0	0.0	8.0	106.0	488.0	48.0	147.0	101.0	50.0	7.0	75.0	252.0
OTU_856	51.0	5.0	0.0	2.0	1.0	1.0	1.0	22.0	20.0	6.0	28.0	0.0	5.0	25.0	0.0	0.0	2.0	0.0	49.0	0.0	0.0	50.0	6.0	3.0	17.0	0.0	10.0	35.0	2.0	25.0
OTU_435	1.0	0.0	0.0	1.0	3.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	25.0	10.0	0.0	4.0	3.0
OTU_1772	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	8.0	0.0	0.0	1.0	0.0
OTU_869	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	19.0	108.0	1.0	0.0	0.0
OTU_953	19.0	0.0	0.0	86.0	2.0	9.0	0.0	2.0	0.0	3.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0
OTU_719	8.0	68.0	108.0	2.0	0.0	0.0	33.0	6.0	0.0	0.0	0.0	0.0	0.0	16.0	10.0	30.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	110.0	8.0	20.0	0.0
OTU_647	50.0	15.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	23.0	0.0	31.0	0.0	36.0	0.0	33.0	253.0	1859.0	2.0	62.0	0.0	0.0	0.0
OTU_569	14.0	12.0	0.0	5.0	58.0	0.0	230.0	75.0	104.0	6.0	197.0	54.0	2.0	7.0	2.0	0.0	101.0	0.0	0.0	0.0	0.0	18.0	159.0	0.0	50.0	5.0	1.0	10.0	223.0	0.0
OTU_1869	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_18	10.0	0.0	0.0	2.0	1.0	23.0	60.0	18.0	57.0	44.0	20.0	38.0	8.0	25.0	0.0	25.0	0.0	0.0	45.0	0.0	38.0	0.0	19.0	30.0	0.0	0.0	3.0	0.0	0.0	0.0
OTU_618	50.0	3.0	1.0	71.0	238.0	133.0	254.0	513.0	252.0	130.0	400.0	50.0	175.0	399.0	198.0	491.0	497.0	143.0	713.0	659.0	1432.0	1007.0	234.0	40.0	150.0	40.0	279.0	0.0	84.0	565.0
OTU_2393	9.0	1.0	12.0	9.0	8.0	1.0	19.0	20.0	28.0	53.0	21.0	6.0	0.0	3.0	0.0	7.0	1.0	0.0	0.0	3.0	0.0	5.0	0.0	0.0	33.0	28.0	116.0	38.0	118.0	3.0
OTU_673	15.0	22.0	3.0	7.0	93.0	48.0	53.0	30.0	36.0	61.0	200.0	116.0	92.0	21.0	10.0	28.0	1.0	32.0	104.0	0.0	40.0	79.0	91.0	0.0	0.0	13.0	213.0	1.0	0.0	0.0
OTU_816	10.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	10.0	0.0	5.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	28.0	202.0	0.0	3.0	0.0
OTU_20	45.0	1.0	154.0	0.0	0.0	0.0	41.0	0.0	92.0	68.0	33.0	0.0	0.0	0.0	22.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	491.0	317.0	1041.0	5.0	26.0	0.0
OTU_1585	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2112	10.0	14.0	6.0	10.0	11.0	10.0	5.0	5.0	0.0	5.0	2.0	1.0	13.0	5.0	12.0	6.0	2.0	10.0	10.0	16.0	14.0	9.0	11.0	5.0	3.0	0.0	2.0	0.0	3.0	0.0
OTU_1798	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_968	47.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
OTU_531	1.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	17.0	0.0	10.0	0.0	0.0	4.0	9.0	0.0	0.0	0.0
OTU_752	14.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	6.0	11.0	5.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	76.0	16.0	54.0
OTU_841	15.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	13.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	3.0	56.0	0.0	26.0	7.0	20.0	0.0	22.0	22.0
OTU_22	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_83	19.0	236.0	475.0	34.0	75.0	294.0	1394.0	217.0	298.0	341.0	196.0	192.0	4984.0	38.0	62.0	153.0	99.0	48.0	255.0	124.0	24.0	231.0	567.0	58.0	155.0	1015.0	1272.0	2.0	1364.0	378.0
OTU_42	8.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2411	4.0	0.0	112.0	14.0	0.0	22.0	5.0	7.0	11.0	15.0	23.0	6.0	20.0	18.0	12.0	8.0	0.0	0.0	53.0	0.0	1.0	0.0	5.0	0.0	10.0	10.0	15.0	1.0	24.0	0.0
OTU_2438	1.0	0.0	4.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	230.0	0.0	2.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	2.0	3.0	0.0	0.0	0.0	0.0
OTU_1445	9.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1258	4.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0
OTU_146	10.0	95.0	7.0	37.0	3.0	4.0	181.0	1.0	1.0	0.0	0.0	0.0	0.0	14.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0
OTU_713	15.0	0.0	25.0	0.0	23.0	3.0	12.0	5.0	38.0	0.0	0.0	0.0	5.0	3.0	4.0	10.0	49.0	94.0	16.0	816.0	70.0	1.0	36.0	15.0	21.0	147.0	30.0	7.0	0.0	0.0
OTU_633	15.0	38.0	63.0	19.0	37.0	40.0	101.0	22.0	65.0	24.0	40.0	15.0	20.0	7.0	5.0	17.0	7.0	21.0	2.0	0.0	59.0	9.0	15.0	0.0	92.0	92.0	51.0	10.0	87.0	23.0
OTU_740	4.0	438.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	16.0	6.0	0.0	0.0
OTU_677	0.0	101.0	18.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1489.0	0.0	0.0	0.0	1.0	380.0	0.0	0.0	14.0	18.0	82.0	0.0	0.0	1.0
OTU_822	15.0	64.0	0.0	3.0	95.0	41.0	3.0	0.0	0.0	0.0	5.0	6.0	82.0	18.0	0.0	0.0	0.0	0.0	10.0	0.0	41.0	89.0	9.0	29.0	2.0	56.0	27.0	65.0	8.0	1.0
OTU_2018	4.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	15.0	1.0	0.0
OTU_544	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	312.0	0.0	5.0	0.0
OTU_328	46.0	74.0	53.0	100.0	37.0	47.0	46.0	29.0	29.0	31.0	24.0	4.0	30.0	63.0	40.0	1.0	1.0	271.0	10.0	0.0	0.0	104.0	76.0	24.0	14.0	44.0	189.0	10.0	79.0	33.0
OTU_497	16.0	2.0	1.0	15.0	29.0	0.0	1.0	1.0	0.0	6.0	12.0	0.0	1.0	2.0	0.0	161.0	0.0	0.0	3.0	0.0	0.0	54.0	188.0	0.0	0.0	1.0	79.0	5.0	12.0	244.0
OTU_1999	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	44.0	19.0	77.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1199	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
OTU_194	31.0	1.0	10.0	32.0	35.0	11.0	6.0	3.0	2.0	0.0	0.0	28.0	5.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	11.0	0.0	6.0	5.0
OTU_1854	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_820	10.0	27.0	64.0	18.0	2.0	0.0	0.0	2.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	20.0	8.0	0.0	0.0	0.0
OTU_32	30.0	0.0	21.0	12.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0
OTU_221	8.0	1.0	31.0	7.0	2.0	22.0	8.0	13.0	128.0	2.0	6.0	19.0	0.0	3.0	18.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	157.0	9.0	167.0	93.0	461.0	29.0	19.0	0.0
OTU_693	13.0	1.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	16.0	12.0	17.0	0.0	0.0	779.0	0.0	0.0	1.0	0.0	2.0	126.0	4.0	1.0
OTU_1311	11.0	0.0	1.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2444	7.0	4.0	26.0	0.0	19.0	8.0	80.0	0.0	1.0	424.0	21.0	7.0	69.0	1.0	2.0	129.0	9.0	24.0	51.0	1.0	93.0	12.0	0.0	0.0	29.0	6.0	12.0	329.0	17.0	2894.0
OTU_879	8.0	66.0	24.0	25.0	47.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	21.0	17.0	0.0	179.0	0.0
OTU_1851	7.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
OTU_69	7.0	6.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	8.0	0.0	67.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	67.0	20.0	0.0	175.0	0.0
OTU_336	3.0	1.0	6.0	10.0	23.0	12.0	1.0	0.0	0.0	2.0	6.0	2.0	1.0	3.0	5.0	96.0	1.0	11.0	96.0	0.0	0.0	3.0	236.0	5.0	0.0	32.0	5.0	0.0	20.0	105.0
OTU_211	34.0	28.0	20.0	39.0	1.0	0.0	0.0	0.0	0.0	1.0	7.0	5.0	0.0	21.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	24.0	0.0	125.0	115.0	118.0	13.0	50.0	0.0
OTU_382	3.0	0.0	0.0	1.0	11.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	13.0	20.0	16.0	8.0
OTU_863	7.0	4.0	2.0	34.0	17.0	23.0	0.0	0.0	6.0	8.0	0.0	0.0	22.0	18.0	0.0	0.0	0.0	11.0	0.0	1.0	8.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_2474	25.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_791	19.0	7.0	133.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	23.0	44.0	15.0	0.0	30.0
OTU_1870	3.0	0.0	0.0	0.0	17.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
OTU_446	3.0	0.0	2.0	3.0	0.0	1.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	44.0	65.0	3.0	2.0	1.0	1.0
OTU_216	15.0	0.0	0.0	5.0	0.0	0.0	0.0	19.0	20.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	41.0	0.0	0.0	0.0
OTU_986	16.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	19.0	0.0	0.0	5.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	73.0
OTU_730	23.0	0.0	0.0	0.0	2.0	0.0	0.0	692.0	3.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1409	19.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
OTU_1059	9.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_876	1.0	5.0	3.0	5.0	0.0	0.0	0.0	19.0	0.0	0.0	57.0	8.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	11.0	0.0	0.0	8.0	0.0
OTU_1236	1.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_459	7.0	27.0	35.0	28.0	14.0	0.0	0.0	14.0	9.0	1.0	2.0	57.0	31.0	26.0	36.0	52.0	230.0	17.0	9.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	4.0	0.0	1.0	12.0
