OTU ID	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	taxonomy
OTU_dn_34	36.0	0.0	1.0	52.0	5.0	3.0	507.0	186.0	149.0	172.0	260.0	312.0	60.0	21.0	25.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	13.0	11.0	0.0	34.0	39.0	0.0	0.0	0.0	121.0	64.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	12.0	0.0	2.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
OTU_dn_133	187.0	14.0	5.0	21.0	29.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	254.0	53.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	12.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	k__Fungi; p__Ascomycota
OTU_dn_1029	351.0	334.0	488.0	67.0	336.0	73.0	407.0	249.0	211.0	355.0	131.0	150.0	235.0	129.0	76.0	44.0	616.0	3.0	10.0	7.0	36.0	238.0	154.0	57.0	15791.0	8637.0	10351.0	4015.0	7722.0	2540.0	457.0	330.0	59.0	66.0	65.0	2057.0	1525.0	728.0	7602.0	4733.0	1614.0	378.0	661.0	202.0	421.0	895.0	2.0	1484.0	390.0	1048.0	153.0	116.0	303.0	309.0	71.0	253.0	2051.0	1126.0	3681.0	1814.0	2514.0	820.0	907.0	401.0	576.0	888.0	112.0	142.0	627.0	3574.0	501.0	1254.0	2341.0	364.0	1297.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
OTU_dn_2783	180.0	170.0	291.0	141.0	137.0	95.0	630.0	585.0	357.0	241.0	76.0	12.0	287.0	450.0	227.0	481.0	60.0	346.0	85.0	1057.0	97.0	142.0	400.0	206.0	1689.0	1609.0	826.0	105.0	599.0	225.0	1242.0	300.0	0.0	387.0	459.0	631.0	425.0	675.0	736.0	507.0	432.0	439.0	882.0	47.0	354.0	41.0	1.0	134.0	145.0	52.0	7.0	23.0	1.0	0.0	269.0	646.0	110.0	0.0	5.0	1.0	82.0	21.0	5.0	1.0	0.0	122.0	8.0	110.0	24.0	3.0	1.0	1.0	0.0	0.0	0.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__unidentified
OTU_dn_24	212.0	76.0	128.0	98.0	53.0	97.0	451.0	129.0	412.0	377.0	286.0	247.0	178.0	93.0	125.0	24.0	74.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	18.0	16.0	0.0	0.0	0.0	28.0	12.0	0.0	0.0	0.0	0.0	11.0	0.0	8.0	0.0	1.0	21.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	38.0	6.0	2.0	3.0	0.0	0.0	16.0	16.0	12.0	19.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
SH003724.07FU_JQ070457_reps	7.0	0.0	29.0	2.0	12.0	2.0	12.0	1.0	50.0	40.0	9.0	10.0	69.0	3.0	0.0	20.0	4.0	14.0	12.0	64.0	0.0	10.0	13.0	31.0	1.0	71.0	33.0	2.0	103.0	1.0	3.0	7.0	29.0	39.0	0.0	0.0	1.0	2.0	2.0	6.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	91.0	0.0	0.0	6.0	27.0	1.0	0.0	0.0	5.0	0.0	4.0	14.0	15.0	3.0	7.0	14.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
SH029493.07FU_AM981232_reps_singleton	277.0	537.0	332.0	205.0	301.0	252.0	219.0	155.0	155.0	20.0	37.0	141.0	66.0	100.0	51.0	107.0	48.0	140.0	134.0	86.0	217.0	12.0	183.0	40.0	45.0	15.0	33.0	15.0	48.0	0.0	1104.0	376.0	165.0	710.0	567.0	116.0	9.0	113.0	251.0	253.0	158.0	1213.0	1053.0	309.0	97.0	436.0	498.0	484.0	1253.0	196.0	524.0	670.0	208.0	196.0	51.0	589.0	443.0	192.0	252.0	186.0	148.0	209.0	152.0	120.0	219.0	76.0	83.0	593.0	516.0	381.0	158.0	90.0	223.0	372.0	47.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
OTU_dn_47	34.0	0.0	43.0	2.0	0.0	11.0	17.0	0.0	386.0	0.0	29.0	24.0	37.0	0.0	11.0	0.0	0.0	15.0	0.0	0.0	6.0	189.0	0.0	0.0	170.0	65.0	128.0	1.0	13.0	103.0	63.0	12.0	2.0	0.0	168.0	129.0	675.0	19.0	61.0	43.0	0.0	147.0	13.0	10.0	0.0	385.0	0.0	0.0	102.0	238.0	131.0	56.0	0.0	0.0	0.0	45.0	26.0	15.0	62.0	258.0	0.0	373.0	0.0	63.0	456.0	39.0	0.0	52.0	16.0	4.0	84.0	642.0	3.0	68.0	221.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_oligospora
OTU_dn_14	192.0	98.0	220.0	38.0	14.0	1.0	149.0	0.0	85.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	51.0	202.0	28.0	42.0	0.0	0.0	0.0	4.0	0.0	15.0	4.0	553.0	276.0	609.0	99.0	69.0	3.0	111.0	976.0	0.0	188.0	330.0	2418.0	669.0	6.0	991.0	360.0	92.0	98.0	690.0	781.0	44.0	1014.0	68.0	250.0	6.0	0.0	1.0	36.0	43.0	219.0	15.0	92.0	53.0	2.0	561.0	67.0	61.0	17.0	356.0	130.0	6.0	342.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__unidentified; s__unidentified
SH010301.07FU_AF444319_refs	411.0	844.0	854.0	416.0	315.0	436.0	659.0	496.0	914.0	746.0	504.0	538.0	544.0	496.0	250.0	251.0	378.0	153.0	362.0	236.0	73.0	58.0	281.0	527.0	61.0	63.0	68.0	269.0	751.0	50.0	1873.0	1477.0	224.0	552.0	699.0	1102.0	685.0	119.0	178.0	300.0	334.0	1397.0	477.0	488.0	895.0	400.0	650.0	351.0	705.0	1025.0	1371.0	415.0	618.0	239.0	2163.0	118.0	34.0	287.0	119.0	1345.0	676.0	769.0	1119.0	972.0	723.0	526.0	835.0	209.0	956.0	935.0	656.0	942.0	795.0	528.0	346.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__unidentified; f__unidentified; g__unidentified; s__unidentified
SH024460.07FU_AY214439_refs	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.0	14.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	159.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	14.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis
OTU_dn_11	92.0	142.0	54.0	111.0	213.0	143.0	205.0	349.0	316.0	238.0	289.0	259.0	245.0	239.0	398.0	105.0	48.0	127.0	54.0	0.0	52.0	2.0	37.0	0.0	2.0	9.0	2.0	1.0	46.0	0.0	0.0	148.0	86.0	20.0	116.0	98.0	0.0	176.0	0.0	35.0	1.0	0.0	106.0	45.0	0.0	119.0	1.0	14.0	6.0	151.0	13.0	2.0	10.0	74.0	0.0	10.0	1.0	88.0	428.0	1457.0	39.0	62.0	12.0	54.0	43.0	16.0	16.0	84.0	66.0	6.0	39.0	0.0	1.0	29.0	120.0	k__Fungi; p__Ascomycota
OTU_dn_507	19.0	9.0	47.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
OTU_dn_297	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	276.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Pleurotheciales; f__Pleurotheciaceae; g__Pleurotheciella; s__Pleurotheciella_rivularia
OTU_dn_998	2.0	2.0	6.0	0.0	1.0	0.0	4.0	0.0	0.0	8.0	26.0	19.0	7.0	1.0	0.0	26.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	24.0	539.0	1.0	21.0	45.0	171.0	177.0	0.0	0.0	0.0	39.0	40.0	0.0	143.0	291.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	16.0	4.0	143.0	0.0	0.0	2.0	37.0	0.0	4.0	0.0	0.0	27.0	1.0	0.0	153.0	38.0	112.0	9.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Paraglomeromycetes; o__Paraglomerales; f__Paraglomeraceae; g__Paraglomus
OTU_dn_250	119.0	8.0	1.0	3.0	0.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	76.0	0.0	0.0	16.0	0.0	27.0	0.0	0.0	3.0	11.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	217.0	64.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
OTU_dn_428	56.0	0.0	0.0	12.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	53.0	1.0	0.0	8.0	38.0	0.0	4.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified
SH026333.07FU_AF444417_refs	26.0	56.0	34.0	56.0	148.0	103.0	239.0	167.0	119.0	72.0	89.0	75.0	121.0	164.0	83.0	130.0	89.0	16.0	0.0	0.0	91.0	3.0	51.0	84.0	8.0	23.0	11.0	33.0	68.0	0.0	1.0	45.0	5.0	0.0	10.0	1.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	385.0	49.0	73.0	16.0	22.0	20.0	17.0	38.0	361.0	0.0	23.0	0.0	44.0	60.0	9.0	149.0	135.0	43.0	23.0	4.0	16.0	60.0	9.0	3.0	4.0	60.0	26.0	22.0	44.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales
OTU_dn_38	288.0	3.0	36.0	0.0	0.0	0.0	11.0	28.0	1.0	1.0	0.0	36.0	1.0	46.0	10.0	0.0	0.0	56.0	1.0	1.0	393.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	51.0	403.0	0.0	0.0	29.0	0.0	1.0	0.0	11.0	171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	355.0	118.0	0.0	18.0	0.0	884.0	34.0	0.0	0.0	0.0	0.0	0.0	336.0	0.0	0.0	735.0	k__Fungi; p__Ascomycota
SH490926.07FU_JX359648_reps	145.0	300.0	131.0	117.0	54.0	216.0	303.0	444.0	619.0	590.0	1843.0	474.0	285.0	283.0	378.0	269.0	380.0	152.0	227.0	174.0	131.0	127.0	138.0	93.0	187.0	116.0	222.0	40.0	400.0	65.0	483.0	454.0	70.0	143.0	125.0	81.0	75.0	395.0	221.0	198.0	30.0	124.0	164.0	323.0	371.0	931.0	57.0	99.0	50.0	398.0	147.0	377.0	134.0	546.0	629.0	485.0	289.0	104.0	372.0	1446.0	201.0	140.0	238.0	303.0	230.0	252.0	145.0	250.0	295.0	138.0	274.0	375.0	185.0	263.0	612.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
SH017535.07FU_KJ188661_reps	4.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	17.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	11.0	4.0	1.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
OTU_dn_9	305.0	1.0	0.0	189.0	6.0	67.0	261.0	48.0	84.0	16.0	148.0	75.0	17.0	23.0	4.0	61.0	0.0	24.0	0.0	0.0	10.0	178.0	2.0	1.0	76.0	5.0	14.0	1.0	0.0	13.0	0.0	45.0	487.0	238.0	299.0	47.0	17.0	99.0	1.0	0.0	39.0	637.0	173.0	677.0	0.0	1.0	1.0	0.0	4.0	74.0	93.0	85.0	84.0	6.0	409.0	156.0	327.0	377.0	121.0	4.0	41.0	250.0	216.0	127.0	344.0	304.0	268.0	784.0	99.0	1400.0	16.0	14.0	15.0	230.0	12.0	k__Fungi; p__Ascomycota
OTU_dn_2	180.0	83.0	43.0	56.0	302.0	42.0	1368.0	1171.0	2673.0	947.0	1314.0	3784.0	906.0	935.0	6675.0	323.0	1080.0	244.0	21.0	2.0	56.0	22.0	22.0	151.0	31.0	35.0	2.0	22.0	49.0	0.0	0.0	50.0	3.0	42.0	14.0	135.0	1.0	0.0	0.0	75.0	1.0	0.0	0.0	2.0	0.0	55.0	11.0	0.0	0.0	5.0	1.0	6.0	0.0	4.0	0.0	3.0	1.0	0.0	39.0	23.0	0.0	163.0	9.0	0.0	5.0	2.0	36.0	44.0	34.0	0.0	3.0	43.0	22.0	0.0	0.0	k__Fungi; p__Ascomycota
OTU_dn_3314	72.0	32.0	84.0	78.0	307.0	185.0	64.0	41.0	9.0	12.0	22.0	4.0	26.0	39.0	42.0	29.0	48.0	52.0	20.0	9.0	27.0	61.0	24.0	170.0	78.0	185.0	5.0	0.0	125.0	94.0	172.0	171.0	255.0	32.0	54.0	25.0	216.0	201.0	189.0	554.0	240.0	143.0	283.0	263.0	15.0	9.0	17.0	5.0	2.0	321.0	105.0	175.0	30.0	21.0	0.0	310.0	325.0	653.0	403.0	25.0	170.0	138.0	318.0	238.0	194.0	226.0	474.0	226.0	175.0	89.0	335.0	499.0	337.0	259.0	521.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Udeniomyces
OTU_dn_182	38.0	175.0	120.0	8.0	103.0	4.0	49.0	8.0	36.0	78.0	19.0	51.0	10.0	23.0	25.0	56.0	1.0	2.0	5.0	7.0	22.0	155.0	54.0	3.0	28.0	228.0	42.0	99.0	123.0	1391.0	184.0	252.0	144.0	693.0	406.0	261.0	226.0	3.0	82.0	20.0	184.0	1501.0	515.0	396.0	6.0	33.0	314.0	487.0	48.0	2.0	101.0	91.0	204.0	210.0	4.0	702.0	14.0	771.0	398.0	228.0	50.0	205.0	52.0	143.0	125.0	102.0	603.0	60.0	19.0	105.0	189.0	173.0	67.0	205.0	48.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
OTU_dn_1783	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
OTU_dn_1958	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Rotiferophthora; s__Rotiferophthora_minutispora
OTU_dn_1776	61.0	132.0	193.0	85.0	81.0	269.0	354.0	180.0	261.0	283.0	1635.0	606.0	129.0	146.0	101.0	95.0	3.0	48.0	355.0	3.0	105.0	54.0	455.0	0.0	104.0	414.0	211.0	75.0	756.0	385.0	81.0	360.0	280.0	76.0	680.0	327.0	52.0	72.0	100.0	227.0	423.0	191.0	320.0	144.0	39.0	471.0	751.0	118.0	50.0	748.0	356.0	334.0	53.0	37.0	379.0	62.0	8.0	24.0	79.0	602.0	303.0	75.0	267.0	287.0	188.0	378.0	1697.0	129.0	128.0	557.0	122.0	290.0	196.0	227.0	204.0	k__Fungi
OTU_dn_80	65.0	78.0	752.0	194.0	80.0	101.0	2.0	0.0	0.0	0.0	0.0	0.0	133.0	21.0	3.0	4.0	2.0	0.0	288.0	0.0	9.0	15.0	285.0	116.0	1.0	77.0	0.0	3.0	78.0	0.0	37.0	0.0	0.0	0.0	258.0	0.0	0.0	107.0	0.0	6.0	0.0	0.0	0.0	41.0	0.0	168.0	5.0	0.0	79.0	49.0	10.0	1.0	0.0	0.0	0.0	104.0	61.0	1.0	73.0	0.0	41.0	15.0	18.0	49.0	0.0	18.0	20.0	0.0	19.0	21.0	33.0	527.0	24.0	42.0	0.0	k__Fungi; p__Ascomycota
SH003966.07FU_FN391350_reps	82.0	80.0	125.0	19.0	93.0	13.0	106.0	57.0	54.0	83.0	29.0	32.0	46.0	22.0	15.0	3.0	290.0	0.0	0.0	0.0	13.0	41.0	34.0	8.0	4760.0	1920.0	2149.0	1115.0	1988.0	673.0	123.0	62.0	11.0	33.0	37.0	537.0	454.0	188.0	1872.0	1286.0	371.0	74.0	116.0	56.0	100.0	183.0	0.0	272.0	82.0	271.0	40.0	29.0	60.0	80.0	19.0	66.0	427.0	267.0	942.0	418.0	517.0	121.0	143.0	61.0	90.0	189.0	15.0	25.0	129.0	849.0	89.0	230.0	589.0	63.0	291.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__unidentified
OTU_dn_23	80.0	9.0	88.0	64.0	126.0	1.0	43.0	0.0	0.0	0.0	48.0	0.0	324.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	461.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	43.0	14.0	1341.0	114.0	372.0	583.0	25.0	91.0	113.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	35.0	0.0	0.0	1.0	0.0	4.0	238.0	1056.0	120.0	6.0	k__Fungi; p__Ascomycota
OTU_dn_733	17.0	13.0	27.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes
SH032697.07FU_JN899394_refs	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces
OTU_dn_724	7.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified
SH003727.07FU_HG936391_reps	20.0	149.0	0.0	8.0	0.0	3.0	7.0	0.0	9.0	0.0	29.0	2.0	0.0	0.0	1.0	22.0	16.0	286.0	44.0	0.0	0.0	399.0	30.0	64.0	285.0	680.0	265.0	254.0	597.0	228.0	1.0	0.0	179.0	1.0	14.0	0.0	14.0	15.0	7.0	15.0	1.0	0.0	1.0	0.0	143.0	103.0	56.0	42.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	389.0	0.0	0.0	0.0	0.0	73.0	39.0	97.0	59.0	56.0	123.0	43.0	1.0	1.0	557.0	74.0	400.0	7.0	36.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae
OTU_dn_2553	47.0	112.0	103.0	60.0	57.0	105.0	91.0	44.0	117.0	126.0	120.0	80.0	55.0	67.0	55.0	56.0	80.0	15.0	64.0	23.0	20.0	153.0	59.0	15.0	88.0	113.0	118.0	30.0	110.0	63.0	102.0	105.0	161.0	338.0	416.0	113.0	91.0	69.0	160.0	183.0	11.0	152.0	101.0	78.0	144.0	16.0	4.0	43.0	68.0	88.0	23.0	43.0	98.0	75.0	114.0	91.0	100.0	98.0	97.0	118.0	80.0	65.0	43.0	37.0	72.0	93.0	199.0	115.0	68.0	377.0	30.0	123.0	59.0	79.0	9.0	k__Fungi
SH015483.07FU_JF747094_refs	9.0	20.0	22.0	5.0	12.0	19.0	20.0	9.0	17.0	21.0	64.0	36.0	9.0	16.0	12.0	10.0	10.0	1.0	20.0	4.0	7.0	30.0	16.0	0.0	16.0	28.0	24.0	3.0	46.0	18.0	14.0	24.0	31.0	50.0	51.0	18.0	19.0	9.0	14.0	30.0	16.0	27.0	9.0	15.0	14.0	7.0	22.0	9.0	9.0	27.0	22.0	22.0	47.0	7.0	51.0	14.0	9.0	12.0	18.0	34.0	25.0	8.0	9.0	10.0	11.0	23.0	104.0	10.0	4.0	55.0	15.0	26.0	14.0	14.0	91.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala
SH464840.07FU_EU003025_reps_singleton	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	571.0	9.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	48.0	0.0	0.0	30.0	56.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__unidentified
