OTU ID	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	taxonomy
SH028593.07FU_AY129291_refs	4.0	17.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	22.0	15.0	1.0	0.0	78.0	161.0	63.0	0.0	1.0	0.0	50.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	38.0	0.0	0.0	0.0	4.0	0.0	14.0	105.0	16.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Pseudeurotiaceae
OTU_dn_40	59.0	9.0	2.0	0.0	201.0	143.0	896.0	19.0	73.0	50.0	0.0	164.0	9.0	9.0	0.0	394.0	0.0	0.0	109.0	257.0	136.0	51.0	0.0	0.0	0.0	38.0	19.0	13.0	64.0	265.0	0.0	361.0	0.0	62.0	465.0	44.0	0.0	49.0	11.0	2.0	82.0	724.0	3.0	59.0	252.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_oligospora
OTU_dn_464	35.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	15.0	0.0	0.0	0.0	35.0	0.0	k__Fungi
SH021830.07FU_EU479803_reps	68.0	122.0	1855.0	3112.0	751.0	255.0	15.0	39.0	107.0	50.0	331.0	2.0	6.0	624.0	4322.0	1.0	21.0	38.0	159.0	56.0	306.0	456.0	23.0	3.0	2.0	1040.0	1470.0	110.0	53.0	150.0	25.0	159.0	181.0	491.0	1000.0	614.0	990.0	310.0	98.0	1923.0	3342.0	654.0	883.0	1571.0	75.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria; s__unidentified
SH022530.07FU_JF461159_reps	109.0	0.0	0.0	57.0	1.0	47.0	0.0	23.0	10.0	4.0	4.0	0.0	0.0	46.0	16.0	411.0	170.0	648.0	260.0	0.0	1.0	28.0	1.0	0.0	0.0	84.0	26.0	0.0	0.0	0.0	0.0	2.0	0.0	44.0	37.0	9.0	0.0	15.0	0.0	0.0	24.0	0.0	86.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
OTU_dn_400	6.0	4.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	14.0	0.0	32.0	42.0	0.0	0.0	3.0	0.0	3.0	50.0	31.0	7.0	16.0	4.0	6.0	0.0	0.0	0.0	5.0	20.0	k__Fungi
OTU_dn_240	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	220.0	53.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
OTU_dn_76	169.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	0.0	307.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Cantharellales_fam_Incertae_sedis; g__Minimedusa
OTU_dn_38	93.0	22.0	10.0	1.0	359.0	155.0	8.0	0.0	3.0	22.0	7.0	6.0	16.0	22.0	193.0	19.0	15.0	3.0	2.0	7.0	21.0	1.0	20.0	20.0	2.0	185.0	237.0	0.0	76.0	0.0	46.0	42.0	32.0	33.0	41.0	75.0	14.0	76.0	157.0	23.0	2.0	12.0	36.0	20.0	0.0	k__Fungi; p__Ascomycota
OTU_dn_1582	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
OTU_dn_2654	6.0	6.0	1.0	4.0	3.0	10.0	6.0	19.0	7.0	5.0	0.0	7.0	11.0	3.0	3.0	3.0	17.0	12.0	3.0	11.0	6.0	8.0	2.0	6.0	2.0	4.0	4.0	6.0	6.0	2.0	6.0	3.0	9.0	5.0	12.0	2.0	6.0	2.0	0.0	2.0	1.0	6.0	3.0	10.0	8.0	k__Fungi; p__Ascomycota
OTU_dn_270	49.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	32.0	64.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
SH015918.07FU_AY295335_reps	87.0	87.0	156.0	50.0	132.0	243.0	23.0	118.0	8.0	64.0	27.0	190.0	27.0	91.0	188.0	711.0	138.0	236.0	333.0	18.0	354.0	160.0	95.0	1.0	70.0	65.0	17.0	0.0	4.0	137.0	5.0	26.0	170.0	65.0	79.0	21.0	0.0	221.0	55.0	23.0	36.0	9.0	385.0	110.0	153.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
OTU_dn_185	27.0	8.0	0.0	0.0	0.0	32.0	0.0	13.0	84.0	2.0	83.0	53.0	2.0	14.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	73.0	35.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	69.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
SH018043.07FU_HG935998_reps	56.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Podospora; s__unidentified
OTU_dn_153	185.0	272.0	160.0	693.0	449.0	268.0	280.0	7.0	86.0	18.0	195.0	1474.0	519.0	360.0	6.0	38.0	321.0	523.0	51.0	2.0	98.0	79.0	182.0	228.0	2.0	633.0	12.0	805.0	410.0	223.0	48.0	214.0	62.0	141.0	143.0	110.0	652.0	60.0	25.0	107.0	192.0	197.0	74.0	200.0	78.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
OTU_dn_1740	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae
SH460983.07FU_JF792844_reps_singleton	8.0	33.0	58.0	37.0	241.0	1.0	0.0	0.0	7.0	0.0	0.0	17.0	1.0	14.0	1.0	24.0	272.0	11.0	16.0	0.0	11.0	12.0	0.0	1.0	4.0	2.0	16.0	0.0	3.0	5.0	287.0	13.0	20.0	3.0	4.0	21.0	5.0	34.0	6.0	0.0	9.0	2.0	69.0	16.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae
SH031808.07FU_UDB014899_reps	52.0	866.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae
OTU_dn_80	25.0	34.0	0.0	0.0	1.0	0.0	0.0	3.0	4.0	20.0	1.0	8.0	0.0	2.0	1.0	76.0	0.0	65.0	4.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	9.0	0.0	36.0	1175.0	0.0	0.0	0.0	19.0	7.0	16.0	27.0	0.0	2.0	2.0	109.0	0.0	0.0	1.0	10.0	k__Fungi; p__Ascomycota
SH012111.07FU_AB426476_reps	53.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	7.0	12.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	4.0	1.0	6.0	8.0	10.0	17.0	3.0	5.0	0.0	1.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Pochonia; s__unidentified
OTU_dn_461	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_asperellum
SH497379.07FU_HG937145_reps_singleton	148.0	333.0	140.0	49.0	65.0	90.0	34.0	329.0	62.0	185.0	19.0	61.0	30.0	242.0	170.0	468.0	59.0	49.0	21.0	187.0	142.0	297.0	105.0	341.0	331.0	220.0	177.0	203.0	334.0	424.0	166.0	173.0	150.0	111.0	63.0	32.0	74.0	521.0	220.0	204.0	324.0	245.0	166.0	236.0	413.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
OTU_dn_510	25.0	7.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	30.0	11.0	7.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	28.0	0.0	0.0	0.0	9.0	9.0	2.0	6.0	6.0	14.0	36.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	k__Fungi
OTU_dn_202	19.0	0.0	0.0	2.0	0.0	0.0	0.0	35.0	86.0	9.0	688.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	7.0	11.0	0.0	0.0	0.0	23.0	19.0	69.0	32.0	14.0	33.0	46.0	7.0	11.0	12.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae
OTU_dn_945	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
SH021831.07FU_GU721297_reps	57.0	2.0	62.0	38.0	53.0	7.0	0.0	0.0	2.0	0.0	11.0	0.0	6.0	2.0	38.0	0.0	0.0	68.0	3.0	5.0	7.0	3.0	2.0	0.0	0.0	76.0	32.0	3.0	1.0	0.0	1.0	2.0	11.0	23.0	13.0	23.0	60.0	24.0	0.0	50.0	36.0	14.0	6.0	201.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
OTU_dn_698	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
SH493238.07FU_JX324004_reps_singleton	9.0	5.0	0.0	208.0	17.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0	37.0	0.0	2.0	0.0	4.0	0.0	0.0	30.0	0.0	3.0	0.0	2.0	0.0	8.0	0.0	0.0	11.0	5.0	0.0	10.0	34.0	7.0	9.0	0.0	10.0	2.0	5.0	1.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
SH489851.07FU_JX347393_reps_singleton	28.0	45.0	79.0	282.0	67.0	0.0	1.0	53.0	9.0	35.0	58.0	116.0	127.0	177.0	150.0	161.0	211.0	207.0	210.0	45.0	31.0	139.0	339.0	65.0	190.0	61.0	228.0	295.0	3.0	91.0	11.0	74.0	64.0	20.0	34.0	411.0	155.0	80.0	309.0	146.0	716.0	25.0	172.0	191.0	22.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
SH007583.07FU_JX135066_reps	18.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	5.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	438.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma; s__unidentified
OTU_dn_585	13.0	1.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	38.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	k__Fungi; p__Ascomycota
SH003950.07FU_JX316280_reps	1.0	45.0	20.0	285.0	99.0	935.0	2699.0	841.0	1181.0	1489.0	2394.0	41.0	125.0	244.0	848.0	372.0	40.0	566.0	257.0	112.0	44.0	21.0	129.0	311.0	549.0	64.0	328.0	0.0	695.0	0.0	0.0	118.0	1.0	6.0	0.0	115.0	5.0	393.0	30.0	333.0	6.0	130.0	0.0	0.0	0.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella
SH488984.07FU_KT224945_reps_singleton	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	73.0	142.0	1.0	161.0	0.0	49.0	97.0	1.0	21.0	42.0	4.0	27.0	93.0	0.0	0.0	0.0	104.0	402.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	9.0	31.0	0.0	80.0	5.0	0.0	18.0	41.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales; f__unidentified; g__unidentified; s__unidentified
SH020407.07FU_AY969324_reps	72.0	3597.0	30.0	316.0	86.0	138.0	271.0	67.0	264.0	24.0	0.0	80.0	607.0	55.0	139.0	311.0	75.0	45.0	24.0	545.0	219.0	449.0	118.0	280.0	7.0	395.0	472.0	31.0	408.0	46.0	143.0	244.0	71.0	201.0	378.0	116.0	202.0	236.0	92.0	1213.0	765.0	314.0	42.0	199.0	121.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Chalara; s__unidentified
OTU_dn_1533	4.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
OTU_dn_1826	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota
OTU_dn_1078	18.0	12.0	14.0	3.0	0.0	9.0	1.0	11.0	0.0	12.0	0.0	0.0	7.0	0.0	9.0	5.0	2.0	1.0	0.0	1.0	0.0	7.0	2.0	11.0	0.0	2.0	6.0	3.0	9.0	0.0	6.0	17.0	2.0	3.0	1.0	38.0	2.0	13.0	27.0	0.0	5.0	5.0	7.0	10.0	8.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales
SH494498.07FU_JX364617_reps_singleton	50.0	48.0	31.0	5.0	403.0	1.0	72.0	85.0	104.0	170.0	48.0	3.0	79.0	209.0	85.0	69.0	24.0	12.0	207.0	276.0	99.0	8.0	3.0	1.0	214.0	196.0	127.0	77.0	820.0	119.0	60.0	99.0	80.0	29.0	30.0	43.0	86.0	231.0	441.0	58.0	77.0	151.0	244.0	69.0	251.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
SH003966.07FU_FN391350_reps	44.0	21.0	4.0	3.0	10.0	155.0	195.0	69.0	617.0	400.0	109.0	18.0	40.0	10.0	18.0	35.0	0.0	75.0	28.0	70.0	5.0	3.0	22.0	24.0	5.0	16.0	120.0	100.0	307.0	118.0	149.0	38.0	33.0	18.0	31.0	63.0	3.0	11.0	43.0	229.0	18.0	63.0	172.0	20.0	102.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__unidentified
SH492141.07FU_JX360020_reps_singleton	13.0	1.0	7.0	4.0	12.0	0.0	2.0	6.0	0.0	3.0	1.0	0.0	0.0	5.0	10.0	1.0	2.0	2.0	17.0	1.0	3.0	0.0	0.0	0.0	0.0	25.0	14.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	11.0	1.0	13.0	13.0	1.0	0.0	0.0	0.0	1.0	2.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_dn_444	8.0	10.0	97.0	203.0	1.0	4.0	2.0	4.0	4.0	1.0	2.0	3.0	35.0	0.0	1.0	0.0	0.0	1.0	3.0	21.0	1.0	0.0	1.0	31.0	25.0	5.0	0.0	0.0	4.0	1.0	1.0	18.0	9.0	0.0	22.0	142.0	139.0	0.0	28.0	0.0	14.0	51.0	6.0	24.0	1.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_zonata
OTU_dn_2012	23.0	8.0	0.0	7.0	2.0	7.0	15.0	7.0	10.0	10.0	7.0	4.0	9.0	0.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales
OTU_dn_2596	4.0	157.0	7866.0	0.0	1061.0	0.0	0.0	40.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
OTU_dn_2694	33.0	35.0	35.0	87.0	146.0	37.0	33.0	16.0	56.0	40.0	5.0	27.0	25.0	13.0	29.0	3.0	2.0	23.0	18.0	22.0	12.0	22.0	25.0	10.0	36.0	38.0	24.0	22.0	26.0	37.0	26.0	24.0	20.0	9.0	12.0	24.0	69.0	33.0	15.0	91.0	6.0	44.0	11.0	14.0	4.0	k__Fungi
OTU_dn_1538	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi
OTU_dn_1855	14.0	7.0	24.0	68.0	7.0	30.0	14.0	8.0	15.0	6.0	3.0	13.0	48.0	0.0	2.0	1.0	1.0	4.0	1.0	7.0	4.0	1.0	0.0	5.0	11.0	7.0	1.0	3.0	1.0	1.0	3.0	1.0	3.0	0.0	5.0	14.0	26.0	1.0	0.0	3.0	2.0	9.0	0.0	7.0	1.0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales
SH008528.07FU_AF255099_reps	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Ganodermataceae; g__Ganoderma
OTU_dn_236	43.0	14.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	10.0	0.0	21.0	98.0	0.0	6.0	0.0	0.0	23.0	0.0	1.0	0.0	8.0	0.0	k__Fungi; p__Ascomycota
OTU_dn_364	19.0	3.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0	54.0	13.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	42.0	4.0	0.0	0.0	0.0	0.0	10.0	1.0	20.0	10.0	49.0	0.0	0.0	0.0	0.0	1.0	6.0	14.0	3.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
SH028500.07FU_KT389508_refs	9.0	0.0	0.0	22.0	13.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	35.0	0.0	55.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	5.0	0.0	7.0	0.0	0.0	9.0	0.0	1.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymellaceae
OTU_dn_1858	14.0	14.0	0.0	5.0	5.0	5.0	4.0	11.0	12.0	9.0	1.0	2.0	7.0	1.0	4.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi
SH016479.07FU_KX640701_reps	27.0	2.0	23.0	0.0	271.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	4.0	31.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	12.0	287.0	0.0	25.0	0.0	0.0	0.0	0.0	11.0	0.0	15.0	14.0	33.0	18.0	3.0	31.0	19.0	0.0	0.0	11.0	2.0	119.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Lophiostomataceae; g__Lophiostoma; s__unidentified
OTU_dn_967	13.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales
OTU_dn_905	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	8.0	0.0	12.0	17.0	13.0	23.0	0.0	1.0	8.0	0.0	8.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	0.0	44.0	1.0	6.0	0.0	1.0	2.0	k__Fungi; p__Ascomycota
OTU_dn_66	24.0	0.0	89.0	101.0	418.0	11.0	884.0	0.0	230.0	176.0	280.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	63.0	1.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	156.0	42.0	0.0	0.0	0.0	0.0	5.0	35.0	k__Fungi; p__Ascomycota; c__Leotiomycetes
SH008005.07FU_HG936899_reps	38.0	9.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__unidentified; s__unidentified
SH460500.07FU_DQ421240_reps_singleton	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	8.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_dn_200	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	15.0	12.0	0.0	0.0	2.0	0.0	11.0	0.0	74.0	0.0	276.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	24.0	0.0	5.0	1.0	3.0	0.0	0.0	10.0	10.0	2.0	0.0	4.0	0.0	k__Fungi; p__Ascomycota
